"TeamName","PositionText","PlayedPositionsRaw","Height","Weight","FirstName","LastName","DateOfBirth","Ranking","PositionShort","PositionLong","Name","Age","GameStarted","SubOn","SubOff","Yellow","SecondYellow","Red","Goals","Assists","TotalPasses","AccuratePasses","AerialWon","AerialLost","TotalTackles","Interceptions","Fouls","OffsidesWon","TotalClearances","WasDribbled","TotalShots","ShotsOnTarget","ShotsBlocked","OwnGoals","KeyPasses","Dribbles","WasFouled","Offsides","Dispossesed","Turnovers","TotalCrosses","AccurateCrosses","TotalLongBalls","AccurateLongBalls","TotalThroughBalls","AccurateThroughBalls"
"Australia","Defensa","-DL-",180,72,"Jason","Davidson",1991-06-28 19:00:00,2,"D(L)","Defender (Left)","Jason Davidson",22,3,0,0,0,0,0,0,0,128,94,12,0,2,11,7,1,10,2,0,0,3,0,3,2,5,0,1,3,13,3,14,5,0,0
"Australia","Defensa",NA,180,77,"Ivan","Franjic",1987-09-09 19:00:00,3,"D","Defender","Ivan Franjic",26,1,0,1,0,0,0,0,1,18,13,1,0,1,3,0,0,1,1,0,0,1,0,1,0,1,0,0,2,2,1,2,0,0,0
"Australia","Delantero",NA,181,81,"Mathew","Leckie",1991-02-03 19:00:00,4,"FW","Forward","Mathew Leckie",23,3,0,0,0,0,0,0,0,78,63,4,4,1,8,4,0,0,2,5,1,0,0,5,9,5,0,5,7,2,1,2,2,1,1
"Australia","Defensa",NA,178,78,"Mark","Milligan",1985-08-03 19:00:00,5,"D","Defender","Mark Milligan",28,1,0,0,1,0,0,0,0,38,33,0,0,5,2,2,0,2,4,1,0,1,0,0,1,0,0,2,1,0,0,3,2,0,0
"Australia","Defensa",NA,191,75,"Ryan","McGowan",1989-08-14 19:00:00,6,"D","Defender","Ryan McGowan",24,2,1,0,0,0,0,0,1,81,61,0,2,9,2,3,2,9,5,0,0,0,0,2,2,3,0,1,3,1,0,5,2,1,0
"Australia","Mediocampo","-MC-",182,73,"Mark","Bresciano",1980-02-10 19:00:00,7,"M(C)","Midfielder (Center)","Mark Bresciano",34,2,1,2,0,0,0,0,0,77,66,1,0,0,2,4,0,0,1,5,2,0,0,2,5,2,0,5,4,2,1,3,3,1,0
"Australia","Mediocampo","-DMC-",189,81,"Mile","Jedinak",1984-08-02 19:00:00,8,"DM(C)","Defensive Midfielder (Center)","Mile Jedinak",29,3,0,0,2,0,0,1,0,149,116,5,3,7,5,6,0,3,5,2,1,3,0,0,0,4,0,1,1,0,0,24,11,0,0
"Australia","Delantero","-AMC-AML-",169,73,"Tommy","Oar",1991-12-09 19:00:00,9,"AM(CL)","Attacking Midfielder (Center, Left)","Tommy Oar",22,3,0,3,0,0,0,0,0,39,19,0,0,3,0,1,0,0,3,2,0,0,0,3,3,5,0,5,7,17,4,3,2,0,0
"Australia","Mediocampo",NA,180,79,"Ben","Halloran",1992-06-13 19:00:00,10,"M","Midfielder","Ben Halloran",22,0,3,0,0,0,0,0,0,20,14,1,0,2,2,1,0,2,2,0,0,0,0,1,3,5,0,5,1,4,1,0,0,0,0
"Australia","Defensa",NA,188,87,"Matthew","Spiranovic",1988-06-26 19:00:00,11,"D","Defender","Matthew Spiranovic",25,3,0,0,1,0,0,0,0,126,116,4,2,0,4,5,3,15,3,2,1,2,0,2,2,3,0,0,0,0,0,15,13,0,0
"Australia","Defensa",NA,187,85,"Alex","Wilkinson",1984-08-12 19:00:00,12,"D","Defender","Alex Wilkinson",29,3,0,0,0,0,0,0,0,132,115,2,7,2,4,4,2,16,1,0,0,1,0,0,0,0,0,0,1,0,0,11,6,0,0
"Australia","Mediocampo",NA,180,81,"James","Troisi",1988-07-02 19:00:00,13,"M","Midfielder","James Troisi",25,0,2,0,0,0,0,0,0,24,20,0,0,2,0,1,0,0,0,1,0,0,0,1,1,1,0,2,2,2,0,1,0,0,0
"Australia","Mediocampo",NA,171,65,"Matt","McKay",1983-01-10 19:00:00,14,"M","Midfielder","Matt McKay",31,2,0,0,0,0,0,0,0,108,83,1,2,2,2,3,0,1,1,1,0,0,0,1,1,2,0,2,0,2,1,5,3,1,0
"Australia","Mediocampo",NA,177,70,"Oliver","Bozanic",1989-01-07 19:00:00,15,"M","Midfielder","Oliver Bozanic",25,1,1,1,0,0,0,0,0,49,35,1,2,1,0,2,0,1,0,1,0,0,0,0,1,2,0,2,1,3,0,5,2,0,0
"Australia","Delantero",NA,183,69,"Adam","Taggart",1993-06-01 19:00:00,16,"FW","Forward","Adam Taggart",21,1,1,1,0,0,0,0,0,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0
"Australia","Arquero",NA,184,73,"Matthew","Ryan",1992-04-07 19:00:00,17,"GK","Goalkeeper","Matthew Ryan",22,3,0,0,0,0,0,0,0,74,57,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,34,18,0,0
"Australia","Defensa",NA,184,84,"Bailey","Wright",1992-07-27 19:00:00,18,"D","Defender","Bailey Wright",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Australia","Mediocampo",NA,184,74,"Dario","Vidosic",1987-04-07 19:00:00,19,"M","Midfielder","Dario Vidosic",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Australia","Arquero",NA,188,91,"Eugene","Galekovic",1981-06-11 19:00:00,20,"GK","Goalkeeper","Eugene Galekovic",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Australia","Mediocampo","-DMC-",182,76,"James","Holland",1989-05-14 19:00:00,21,"DM(C)","Defensive Midfielder (Center)","James Holland",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Australia","Mediocampo",NA,176,66,"Massimo","Luongo",1992-09-24 19:00:00,22,"M","Midfielder","Massimo Luongo",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Australia","Arquero","-GK-",192,81,"Mitchell","Langerak",1988-08-21 19:00:00,23,"GK","Goalkeeper","Mitchell Langerak",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bosnia-Herzegovina","Mediocampo","-MC-MR-",180,74,"Miralem","Pjanic",1990-04-01 19:00:00,1,"M(CR)","Midfielder (Center, Right)","Miralem Pjanic",24,3,0,0,0,0,0,1,1,198,176,1,0,5,4,2,0,0,4,7,3,0,0,12,13,7,1,6,1,16,10,13,9,1,0
"Bosnia-Herzegovina","Defensa",NA,179,71,"Avdija","Vrsajevic",1986-03-05 19:00:00,2,"D","Defender","Avdija Vrsajevic",28,1,0,0,0,0,0,1,0,37,31,1,0,1,2,1,1,1,0,2,1,0,0,1,0,0,0,1,4,6,2,0,0,0,0
"Bosnia-Herzegovina","Defensa",NA,180,80,"Muhamed","Besic",1992-09-09 19:00:00,3,"D","Defender","Muhamed Besic",21,3,0,0,1,0,0,0,0,223,203,0,1,9,7,10,0,5,5,4,0,2,0,2,10,2,0,5,3,0,0,31,28,0,0
"Bosnia-Herzegovina","Defensa","-DC-",186,77,"Emir","Spahic",1980-08-17 19:00:00,4,"D(C)","Defender (Center)","Emir Spahic",33,3,0,0,1,0,0,0,0,159,134,4,3,11,10,3,4,22,5,1,0,3,0,1,1,3,0,0,0,0,0,22,13,0,0
"Bosnia-Herzegovina","Defensa",NA,192,78,"Toni","Sunjic",1988-12-14 19:00:00,5,"D","Defender","Toni Sunjic",25,2,0,0,0,0,0,0,0,105,95,1,2,9,4,2,2,14,2,0,0,3,0,0,0,1,0,0,0,0,0,7,3,0,0
"Bosnia-Herzegovina","Mediocampo",NA,185,77,"Tino","Susic",1992-02-12 19:00:00,6,"M","Midfielder","Tino Susic",22,1,1,1,0,0,0,0,1,62,56,0,0,3,0,2,0,1,0,1,0,1,0,2,3,1,0,4,3,6,2,3,2,1,1
"Bosnia-Herzegovina","Delantero","-FW-",193,84,"Edin","Dzeko",1986-03-16 19:00:00,7,"FW","Forward","Edin Dzeko",28,3,0,1,0,0,0,1,0,65,51,4,5,1,1,5,0,5,1,13,7,0,0,3,1,5,3,8,10,0,0,5,3,1,1
"Bosnia-Herzegovina","Defensa","-DL-MC-ML-",183,78,"Senad","Lulic",1986-01-17 19:00:00,8,"D(L),M(CL)","Defender (Left) / Midfielder (Center, Left)","Senad Lulic",28,2,0,1,0,0,0,0,1,58,49,2,1,2,1,2,0,1,3,2,1,0,0,4,4,1,2,3,2,6,0,3,2,1,1
"Bosnia-Herzegovina","Arquero","-GK-",198,83,"Asmir","Begovic",1987-06-19 19:00:00,9,"GK","Goalkeeper","Asmir Begovic",27,3,0,0,0,0,0,0,0,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,0,0
"Bosnia-Herzegovina","Mediocampo","-AMC-",180,79,"Zvjezdan","Misimovic",1982-06-04 19:00:00,10,"AM(C)","Attacking Midfielder (Center)","Zvjezdan Misimovic",32,2,0,1,0,0,0,0,0,85,73,3,1,4,1,0,0,0,2,3,0,0,0,4,3,3,0,5,4,9,1,8,4,1,1
"Bosnia-Herzegovina","Defensa","-DL-",183,82,"Sead","Kolasinac",1993-06-19 19:00:00,11,"D(L)","Defender (Left)","Sead Kolasinac",21,2,0,0,0,0,0,0,0,84,71,0,2,6,2,4,1,1,4,0,0,0,1,2,5,2,0,1,1,2,0,2,1,0,0
"Bosnia-Herzegovina","Delantero","-FW-",188,82,"Vedad","Ibisevic",1984-08-05 19:00:00,12,"FW","Forward","Vedad Ibisevic",29,1,2,0,0,0,0,1,0,35,24,2,1,0,1,0,0,1,2,5,1,0,0,1,1,1,0,3,2,0,0,0,0,0,0
"Bosnia-Herzegovina","Defensa",NA,186,76,"Ognjen","Vranjes",1989-10-23 19:00:00,13,"D","Defender","Ognjen Vranjes",24,0,1,0,0,0,0,0,0,11,10,0,0,2,0,1,1,3,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0
"Bosnia-Herzegovina","Mediocampo","-DMC-",187,83,"Haris","Medunjanin",1985-03-07 19:00:00,14,"DM(C)","Defensive Midfielder (Center)","Haris Medunjanin",29,1,1,1,1,0,0,0,0,100,89,0,0,2,1,1,0,1,3,3,0,0,0,4,0,0,0,2,0,1,1,3,1,2,2
"Bosnia-Herzegovina","Defensa","-DL-DR-",185,77,"Mensur","Mujdza",1984-03-27 18:00:00,15,"D(LR)","Defender (Left, Right)","Mensur Mujdza",30,2,0,1,0,0,0,0,0,45,37,3,1,1,2,4,1,8,1,0,0,0,0,2,1,3,0,3,0,9,2,1,0,0,0
"Bosnia-Herzegovina","Mediocampo",NA,184,73,"Anel","Hadzic",1989-08-15 19:00:00,16,"M","Midfielder","Anel Hadzic",24,1,0,1,0,0,0,0,0,33,29,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0
"Bosnia-Herzegovina","Defensa","-DC-",185,83,"Ermin","Bicakcic",1990-01-23 19:00:00,17,"D(C)","Defender (Center)","Ermin Bicakcic",24,1,0,0,0,0,0,0,0,29,26,2,0,0,1,0,0,7,2,0,0,2,0,0,0,0,0,0,1,4,0,2,1,0,0
"Bosnia-Herzegovina","Mediocampo",NA,177,71,"Izet","Hajrovic",1991-08-03 19:00:00,18,"M","Midfielder","Izet Hajrovic",22,2,0,2,0,0,0,0,0,38,32,0,2,0,0,2,0,2,2,5,4,0,0,1,3,2,0,4,2,3,1,0,0,0,0
"Bosnia-Herzegovina","Mediocampo","-DL-MC-ML-",182,79,"Sejad","Salihovic",1984-10-07 19:00:00,19,"D(L),M(CL)","Defender (Left) / Midfielder (Center, Left)","Sejad Salihovic",29,0,2,0,0,0,0,0,1,24,20,0,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5,1,0,0,0,0
"Bosnia-Herzegovina","Mediocampo",NA,172,67,"Edin","Visca",1990-02-16 19:00:00,20,"M","Midfielder","Edin Visca",24,0,2,0,0,0,0,0,0,10,7,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,1,3,2,0,0,0,0,0
"Bosnia-Herzegovina","Arquero",NA,189,89,"Asmir","Avdukic",1981-05-12 19:00:00,21,"GK","Goalkeeper","Asmir Avdukic",33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bosnia-Herzegovina","Arquero",NA,198,95,"Jasmin","Fejzic",1986-05-14 19:00:00,22,"GK","Goalkeeper","Jasmin Fejzic",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bosnia-Herzegovina","Mediocampo",NA,182,80,"Senijad","Ibricic",1985-09-25 19:00:00,23,"M","Midfielder","Senijad Ibricic",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cameroon","Defensa","-DR-",188,80,"Allan-Roméo","Nyom",1988-05-09 19:00:00,1,"D(R)","Defender (Right)","Nyom",26,1,0,0,0,0,0,0,1,27,24,0,0,0,1,0,1,3,0,1,0,1,0,1,2,1,0,0,1,5,1,2,1,0,0
"Cameroon","Defensa","-DL-ML-",180,80,"Henri","Bedimo",1984-06-03 19:00:00,2,"D(L),M(L)","Defender (Left) / Midfielder (Left)","Henri Bedimo",30,1,0,0,0,0,0,0,0,24,22,0,0,3,0,1,0,1,0,0,0,0,0,3,4,2,1,2,1,1,0,0,0,0,0
"Cameroon","Defensa","-DL-",178,69,"Benoit","Assou-Ekotto",1984-03-23 19:00:00,3,"D(L)","Defender (Left)","Benoit Assou-Ekotto",30,2,0,0,0,0,0,0,0,62,43,2,2,0,6,3,0,8,1,3,0,1,0,6,3,1,1,1,0,11,4,8,3,0,0
"Cameroon","Defensa","-DC-DMC-",193,88,"Joel","Matip",1991-08-07 19:00:00,4,"D(C),DM(C)","Defender (Center) / Defensive Midfielder (Center)","Joel Matip",22,2,0,0,0,0,0,1,0,50,39,4,2,2,5,2,0,9,0,2,1,4,0,1,1,1,0,0,0,0,0,7,2,0,0
"Cameroon","Defensa","-DC-",184,86,"Aurélien","Chedjou",1985-06-19 19:00:00,5,"D(C)","Defender (Center)","Aurélien Chedjou",29,2,0,1,0,0,0,0,0,45,39,0,3,3,5,1,2,10,1,2,0,0,0,0,2,0,0,1,1,0,0,4,3,0,0
"Cameroon","Delantero","-AML-FW-",189,84,"Eric Maxim","Choupo-Moting",1989-03-22 19:00:00,6,"AM(L),FW","Attacking Midfielder (Left) / Forward","Eric Maxim Choupo-Moting",25,3,0,2,0,0,0,0,0,56,41,5,5,3,10,1,0,2,0,6,1,1,0,2,3,0,0,10,4,1,0,2,1,0,0
"Cameroon","Mediocampo","-DMC-",173,70,"Landry","N'Guémo",1985-11-27 19:00:00,7,"DM(C)","Defensive Midfielder (Center)","Landry N'Guémo",28,1,0,0,0,0,0,0,0,45,37,0,1,4,3,2,0,0,1,2,0,0,0,0,0,6,0,1,1,0,0,3,1,0,0
"Cameroon","Delantero",NA,163,64,"Edgar","Salli",1992-08-16 19:00:00,8,"FW","Forward","Edgar Salli",21,0,2,0,1,0,0,0,0,17,12,0,0,1,0,2,0,0,0,0,0,0,0,2,4,2,0,3,0,4,1,0,0,1,0
"Cameroon","Delantero","-AMR-FW-",180,74,"Benjamin","Moukandjo",1988-11-11 19:00:00,9,"AM(R),FW","Attacking Midfielder (Right) / Forward","Benjamin Moukandjo",25,3,0,1,0,0,0,0,0,53,41,2,3,2,2,3,0,2,0,4,1,0,0,6,6,4,0,8,9,15,4,5,4,0,0
"Cameroon","Delantero","-AML-AMR-FW-",179,75,"Samuel","Eto'o",1981-03-09 19:00:00,10,"AM(LR),FW","Attacking Midfielder (Left, Right) / Forward","Samuel Eto'o",33,1,0,0,0,0,0,0,0,16,13,0,1,2,0,0,0,1,1,2,0,0,0,0,0,1,2,4,4,1,0,2,2,0,0
"Cameroon","Mediocampo","-MC-",178,70,"Eyong","Enoh",1986-03-22 19:00:00,11,"M(C)","Midfielder (Center)","Eyong Enoh",28,3,0,0,1,0,0,0,0,81,71,3,4,10,0,9,0,1,2,4,0,0,0,2,2,4,0,3,1,0,0,6,5,0,0
"Cameroon","Defensa","-DC-DMC-",189,82,"Stéphane","Mbia",1986-05-19 19:00:00,12,"D(C),DM(C)","Defender (Center) / Defensive Midfielder (Center)","Stéphane Mbia",28,3,0,0,1,0,0,0,0,111,101,2,3,7,11,6,1,2,2,4,0,0,0,3,6,7,0,3,3,4,1,10,7,0,0
"Cameroon","Defensa","-DC-",184,85,"Dany","Nounkeu",1986-04-10 18:00:00,13,"D(C)","Defender (Center)","Dany Nounkeu",28,0,2,0,1,0,0,0,0,35,30,0,2,1,4,2,1,3,0,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
"Cameroon","Defensa","-DC-DMC-",180,77,"Nicolas","N'Koulou",1990-03-26 18:00:00,14,"D(C),DM(C)","Defender (Center) / Defensive Midfielder (Center)","Nicolas N'Koulou",24,3,0,0,0,0,0,0,0,93,81,1,3,6,0,1,6,13,1,2,0,4,0,1,0,1,0,0,2,0,0,23,14,0,0
"Cameroon",NA,NA,175,84,"Cedric","Djeugoue",1992-08-27 19:00:00,15,"","","Cedric Djeugoue",21,1,0,1,0,0,0,0,0,10,6,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
"Cameroon","Mediocampo","-DMC-",170,69,"Jean","Makoun",1983-05-28 19:00:00,16,"DM(C)","Defensive Midfielder (Center)","Jean Makoun",31,0,1,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
"Cameroon","Delantero","-FW-",181,78,"Pierre","Webó",1982-01-19 19:00:00,17,"FW","Forward","Pierre Webó",32,0,3,0,0,0,0,0,0,19,12,3,5,0,0,1,0,0,1,2,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0
"Cameroon","Delantero","-FW-",176,82,"Vincent","Aboubakar",1992-01-21 19:00:00,18,"FW","Forward","Vincent Aboubakar",22,2,0,2,0,0,0,0,0,32,30,0,2,0,1,0,0,0,1,5,0,0,0,0,2,1,0,6,3,2,0,1,1,1,1
"Cameroon","Arquero",NA,193,90,"Charles","Itandje",1982-11-01 19:00:00,19,"GK","Goalkeeper","Charles Itandje",31,3,0,0,0,0,0,0,0,52,23,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,38,11,0,0
"Cameroon","Mediocampo","-DC-DMC-",185,74,"Alexandre","Song",1987-09-08 19:00:00,20,"D(C),DM(C)","Defender (Center) / Defensive Midfielder (Center)","Alexandre Song",26,2,0,1,0,0,1,0,0,52,47,0,0,0,0,3,0,0,1,1,0,0,0,5,0,3,0,3,2,4,2,3,3,0,0
"Cameroon","Delantero",NA,172,66,"Fabrice","Olinga Essono",1996-05-11 19:00:00,21,"FW","Forward","Fabrice",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cameroon","Arquero",NA,178,74,"Loïc","Feudjou",1992-04-13 19:00:00,22,"GK","Goalkeeper","Loïc Feudjou",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cameroon","Arquero",NA,190,78,"Sammy","Ndjock",1990-02-24 19:00:00,23,"GK","Goalkeeper","Sammy Ndjock",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Croatia","Delantero","-AML-FW-",187,84,"Mario","Mandzukic",1986-05-20 19:00:00,1,"AM(L),FW","Attacking Midfielder (Left) / Forward","Mario Mandzukic",28,2,0,0,0,0,0,2,0,37,25,11,9,1,0,3,0,0,1,4,2,0,0,3,0,3,3,1,2,1,0,0,0,0,0
"Croatia","Mediocampo","-AML-AMR-",187,81,"Ivan","Perisic",1989-02-01 19:00:00,2,"AM(LR)","Attacking Midfielder (Left, Right)","Ivan Perisic",25,3,0,1,0,0,0,2,1,58,43,5,7,3,2,3,0,4,5,11,5,0,0,5,3,5,0,2,1,12,3,6,5,1,1
"Croatia","Mediocampo","-MC-ML-MR-",175,67,"Luka","Modric",1985-09-08 19:00:00,3,"M(CLR)","Midfielder (Center, Left, Right)","Luka Modric",28,3,0,0,0,0,0,0,0,158,138,2,4,3,6,3,0,1,4,2,1,1,0,5,9,7,0,4,3,6,2,26,20,0,0
"Croatia","Mediocampo","-MC-",184,72,"Ivan","Rakitic",1988-03-09 19:00:00,4,"M(C)","Midfielder (Center)","Ivan Rakitic",26,3,0,0,1,0,0,0,1,169,146,1,3,4,8,3,0,4,5,1,1,3,0,4,1,0,0,2,3,13,5,29,25,0,0
"Croatia","Mediocampo","-DR-",182,78,"Darijo","Srna",1982-04-30 19:00:00,5,"D(R)","Defender (Right)","Darijo Srna",32,3,0,0,0,0,0,0,0,90,72,5,3,10,4,4,0,15,5,4,0,1,0,2,0,3,0,3,0,16,3,16,9,2,1
"Croatia","Mediocampo","-AMC-FW-",178,77,"Jorge Sammir","Cruz Campos",1987-04-22 19:00:00,6,"AM(C),FW","Attacking Midfielder (Center) / Forward","Sammir",27,1,0,1,0,0,0,0,0,24,20,0,0,2,1,2,0,0,2,2,1,0,0,3,0,1,0,1,0,0,0,0,0,1,1
"Croatia","Defensa","-DL-MC-ML-",171,70,"Danijel","Pranjic",1981-12-01 19:00:00,7,"D(L),M(CL)","Defender (Left) / Midfielder (Center, Left)","Danijel Pranjic",32,2,0,1,0,0,0,0,1,66,59,0,1,2,1,1,0,3,1,1,0,0,0,1,0,1,1,1,2,9,3,5,3,0,0
"Croatia","Delantero","-AML-FW-",182,85,"Ivica","Olic",1979-09-13 19:00:00,8,"AM(L),FW","Attacking Midfielder (Left) / Forward","Ivica Olic",34,3,0,2,0,0,0,1,0,51,32,4,4,8,1,5,0,4,8,4,1,0,0,4,2,0,0,9,5,13,2,1,0,0,0
"Croatia","Defensa","-DC-",188,84,"Dejan","Lovren",1989-07-04 19:00:00,9,"D(C)","Defender (Center)","Dejan Lovren",24,3,0,0,1,0,0,0,0,89,83,9,4,3,3,6,1,25,1,1,0,2,0,1,0,2,0,0,0,0,0,21,16,0,0
"Croatia","Defensa","-DR-MR-",183,75,"Sime","Vrsaljko",1992-01-09 19:00:00,10,"D(R),M(R)","Defender (Right) / Midfielder (Right)","Sime Vrsaljko",22,2,0,1,0,0,0,0,0,59,45,3,2,2,4,5,1,13,2,0,0,3,0,0,0,1,0,0,1,4,0,8,3,0,0
"Croatia","Defensa","-DC-DR-",193,82,"Vedran","Corluka",1986-02-04 19:00:00,11,"D(CR)","Defender (Center, Right)","Vedran Corluka",28,3,0,0,1,0,0,0,0,113,93,3,7,3,5,3,0,18,2,1,0,2,0,0,1,2,0,0,0,0,0,30,24,0,0
"Croatia","Mediocampo","-MC-",181,63,"Mateo","Kovacic",1994-05-05 19:00:00,12,"M(C)","Midfielder (Center)","Mateo Kovacic",20,1,2,1,0,0,0,0,0,62,56,0,1,3,0,0,0,0,3,1,0,0,0,1,1,1,0,2,3,0,0,8,7,2,2
"Croatia","Delantero","-AML-FW-",177,72,"Eduardo","da Silva",1983-02-24 19:00:00,13,"AM(L),FW","Attacking Midfielder (Left) / Forward","Eduardo",31,0,1,0,1,0,0,0,0,7,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
"Croatia","Mediocampo","-AMC-",180,65,"Marcelo","Brozovic",1992-11-15 19:00:00,14,"AM(C)","Attacking Midfielder (Center)","Marcelo Brozovic",21,0,1,0,0,0,0,0,0,15,13,0,0,2,1,1,0,0,1,2,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0
"Croatia","Arquero","-GK-",193,82,"Stipe","Pletikosa",1979-01-07 19:00:00,15,"GK","Goalkeeper","Stipe Pletikosa",35,3,0,0,0,0,0,0,0,42,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,10,0,0
"Croatia","Delantero","-FW-",187,84,"Nikica","Jelavic",1985-08-26 19:00:00,16,"FW","Forward","Nikica Jelavic",28,1,1,1,0,0,0,0,0,19,7,6,8,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0
"Croatia","Delantero",NA,185,80,"Ante","Rebic",1993-09-20 19:00:00,17,"FW","Forward","Ante Rebic",20,0,3,0,0,0,1,0,0,16,14,0,3,2,0,3,0,1,0,2,2,0,0,1,5,0,0,1,2,0,0,1,1,0,0
"Croatia","Arquero","-GK-",192,84,"Danijel","Subasic",1984-10-26 19:00:00,18,"GK","Goalkeeper","Danijel Subasic",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Croatia","Defensa","-DC-DR-",184,73,"Domagoj","Vida",1989-04-28 19:00:00,19,"D(CR)","Defender (Center, Right)","Domagoj Vida",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Croatia","Defensa",NA,191,89,"Gordon","Schildenfeld",1985-03-17 19:00:00,20,"D","Defender","Gordon Schildenfeld",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Croatia","Mediocampo","-MC-",186,76,"Milan","Badelj",1989-02-24 19:00:00,21,"M(C)","Midfielder (Center)","Milan Badelj",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Croatia","Mediocampo","-DMC-",183,76,"Ognjen","Vukojevic",1983-12-19 19:00:00,22,"DM(C)","Defensive Midfielder (Center)","Ognjen Vukojevic",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Croatia","Arquero","-GK-",192,82,"Oliver","Zelenika",1993-05-13 19:00:00,23,"GK","Goalkeeper","Oliver Zelenika",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ecuador","Arquero",NA,193,80,"Alexander","Domínguez",1987-06-04 19:00:00,1,"GK","Goalkeeper","Alexander Domínguez",27,3,0,0,0,0,0,0,0,47,19,3,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,38,10,0,0
"Ecuador","Mediocampo",NA,174,74,"Enner","Valencia",1989-11-03 19:00:00,2,"M","Midfielder","Enner Valencia",24,3,0,0,1,0,0,3,0,44,33,6,17,4,0,7,0,2,1,8,5,0,0,1,7,7,3,4,12,5,0,0,0,1,0
"Ecuador","Mediocampo",NA,171,68,"Walter","Ayoví",1979-08-10 19:00:00,3,"M","Midfielder","Walter Ayoví",34,3,0,0,0,0,0,0,2,107,87,3,3,4,2,4,1,18,4,3,0,1,0,3,0,1,0,1,1,20,4,16,8,1,1
